date,location,official_daily_high_f,openmeteo_daily_max_f,old_actual_high_f,max_hourly_tmpf,old_minus_official,openmeteo_minus_official,max_hourly_minus_official
2022-10-14,NYC,67.0,66.4,66.4,66.0,-0.5999999999999943,-0.5999999999999943,-1.0
2022-10-15,NYC,68.0,66.5,66.5,68.0,-1.5,-1.5,0.0
2022-10-16,NYC,64.0,64.0,64.0,64.0,0.0,0.0,0.0
2022-10-17,NYC,66.0,65.8,65.8,66.0,-0.20000000000000284,-0.20000000000000284,0.0
2022-10-18,NYC,56.0,56.7,56.7,55.0,0.7000000000000028,0.7000000000000028,-1.0
2022-10-19,NYC,54.0,53.9,53.9,53.0,-0.10000000000000142,-0.10000000000000142,-1.0
2022-10-20,NYC,58.0,57.7,57.7,57.0,-0.29999999999999716,-0.29999999999999716,-1.0
2022-10-21,NYC,62.0,60.9,60.9,62.0,-1.1000000000000014,-1.1000000000000014,0.0
2022-10-22,NYC,66.0,64.0,64.0,65.0,-2.0,-2.0,-1.0
2022-10-23,NYC,61.0,60.4,60.4,61.0,-0.6000000000000014,-0.6000000000000014,0.0
2022-10-24,NYC,61.0,61.5,61.5,61.0,0.5,0.5,0.0
2022-10-25,NYC,70.0,70.1,70.1,70.0,0.09999999999999432,0.09999999999999432,0.0
2022-10-26,NYC,72.0,70.2,70.2,72.0,-1.7999999999999972,-1.7999999999999972,0.0
2022-10-27,NYC,65.0,63.4,63.4,65.0,-1.6000000000000014,-1.6000000000000014,0.0
2022-10-28,NYC,56.0,55.8,55.8,56.0,-0.20000000000000284,-0.20000000000000284,0.0
2022-10-29,NYC,58.0,58.4,58.4,58.0,0.3999999999999986,0.3999999999999986,0.0
2022-10-30,NYC,63.0,61.3,61.3,62.0,-1.7000000000000028,-1.7000000000000028,-1.0
2022-10-31,NYC,65.0,63.2,63.2,64.0,-1.7999999999999972,-1.7999999999999972,-1.0
2022-11-01,NYC,67.0,67.1,67.1,67.0,0.09999999999999432,0.09999999999999432,0.0
2022-11-02,NYC,70.0,68.3,68.3,69.0,-1.7000000000000028,-1.7000000000000028,-1.0
2022-11-03,NYC,67.0,64.3,64.3,67.0,-2.700000000000003,-2.700000000000003,0.0
2022-11-04,NYC,70.0,68.2,68.2,70.0,-1.7999999999999972,-1.7999999999999972,0.0
2022-11-05,NYC,76.0,72.9,72.9,76.0,-3.0999999999999943,-3.0999999999999943,0.0
2022-11-06,NYC,75.0,74.1,74.1,74.0,-0.9000000000000057,-0.9000000000000057,-1.0
2022-11-07,NYC,77.0,74.8,74.8,76.0,-2.200000000000003,-2.200000000000003,-1.0
2022-11-08,NYC,58.0,56.2,56.2,57.0,-1.7999999999999972,-1.7999999999999972,-1.0
2022-11-09,NYC,53.0,51.1,51.1,53.0,-1.8999999999999986,-1.8999999999999986,0.0
2022-11-10,NYC,66.0,63.5,63.5,66.0,-2.5,-2.5,0.0
2022-11-11,NYC,68.0,65.9,65.9,68.0,-2.0999999999999943,-2.0999999999999943,0.0
2022-11-12,NYC,69.0,68.4,68.4,68.0,-0.5999999999999943,-0.5999999999999943,-1.0
2022-11-13,NYC,61.0,56.7,56.7,60.0,-4.299999999999997,-4.299999999999997,-1.0
2022-11-14,NYC,45.0,45.6,45.6,44.0,0.6000000000000014,0.6000000000000014,-1.0
2022-11-15,NYC,46.0,45.4,45.4,46.0,-0.6000000000000014,-0.6000000000000014,0.0
2022-11-16,NYC,50.0,52.2,52.2,50.0,2.200000000000003,2.200000000000003,0.0
2022-11-17,NYC,46.0,46.8,46.8,45.0,0.7999999999999972,0.7999999999999972,-1.0
2022-11-18,NYC,44.0,43.1,43.1,43.0,-0.8999999999999986,-0.8999999999999986,-1.0
2022-11-19,NYC,40.0,39.6,39.6,40.0,-0.3999999999999986,-0.3999999999999986,0.0
2022-11-20,NYC,40.0,36.0,36.0,39.0,-4.0,-4.0,-1.0
2022-11-21,NYC,41.0,39.2,39.2,41.0,-1.7999999999999972,-1.7999999999999972,0.0
2022-11-22,NYC,51.0,49.1,49.1,51.0,-1.8999999999999986,-1.8999999999999986,0.0
2022-11-23,NYC,55.0,53.0,53.0,55.0,-2.0,-2.0,0.0
2022-11-24,NYC,54.0,51.1,51.1,53.0,-2.8999999999999986,-2.8999999999999986,-1.0
2022-11-25,NYC,55.0,53.4,53.4,55.0,-1.6000000000000014,-1.6000000000000014,0.0
2022-11-26,NYC,57.0,54.0,54.0,56.0,-3.0,-3.0,-1.0
2022-11-27,NYC,60.0,57.3,57.3,60.0,-2.700000000000003,-2.700000000000003,0.0
2022-11-28,NYC,54.0,53.6,53.6,54.0,-0.3999999999999986,-0.3999999999999986,0.0
2022-11-29,NYC,44.0,43.3,43.3,43.0,-0.7000000000000028,-0.7000000000000028,-1.0
2022-11-30,NYC,58.0,55.4,55.4,58.0,-2.6000000000000014,-2.6000000000000014,0.0
2022-12-01,NYC,43.0,42.9,42.9,42.0,-0.10000000000000142,-0.10000000000000142,-1.0
2022-12-02,NYC,47.0,41.0,41.0,47.0,-6.0,-6.0,0.0
2022-12-03,NYC,58.0,56.2,56.2,58.0,-1.7999999999999972,-1.7999999999999972,0.0
2022-12-04,NYC,45.0,44.2,44.2,45.0,-0.7999999999999972,-0.7999999999999972,0.0
2022-12-05,NYC,48.0,43.4,43.4,48.0,-4.600000000000001,-4.600000000000001,0.0
2022-12-06,NYC,58.0,54.1,54.1,58.0,-3.8999999999999986,-3.8999999999999986,0.0
2022-12-07,NYC,59.0,58.0,58.0,59.0,-1.0,-1.0,0.0
2022-12-08,NYC,55.0,52.7,52.7,54.0,-2.299999999999997,-2.299999999999997,-1.0
2022-12-09,NYC,45.0,44.4,44.4,45.0,-0.6000000000000014,-0.6000000000000014,0.0
2022-12-10,NYC,39.0,40.8,40.8,39.0,1.7999999999999972,1.7999999999999972,0.0
2022-12-11,NYC,40.0,39.5,39.5,40.0,-0.5,-0.5,0.0
2022-12-12,NYC,38.0,39.4,39.4,38.0,1.3999999999999986,1.3999999999999986,0.0
2022-12-13,NYC,40.0,40.6,40.6,40.0,0.6000000000000014,0.6000000000000014,0.0
2022-12-14,NYC,39.0,39.9,39.9,38.0,0.8999999999999986,0.8999999999999986,-1.0
2022-12-15,NYC,42.0,40.5,40.5,42.0,-1.5,-1.5,0.0
2022-12-16,NYC,44.0,43.7,43.7,44.6,-0.29999999999999716,-0.29999999999999716,0.6000000000000014
2022-12-17,NYC,44.0,44.2,44.2,44.0,0.20000000000000284,0.20000000000000284,0.0
2022-12-18,NYC,40.0,39.2,39.2,40.0,-0.7999999999999972,-0.7999999999999972,0.0
2022-12-19,NYC,39.0,38.3,38.3,38.0,-0.7000000000000028,-0.7000000000000028,-1.0
2022-12-20,NYC,39.0,38.8,38.8,39.0,-0.20000000000000284,-0.20000000000000284,0.0
2022-12-21,NYC,40.0,37.8,37.8,40.0,-2.200000000000003,-2.200000000000003,0.0
2022-12-22,NYC,47.0,44.4,44.4,46.0,-2.6000000000000014,-2.6000000000000014,-1.0
2022-12-23,NYC,58.0,55.4,55.4,57.2,-2.6000000000000014,-2.6000000000000014,-0.7999999999999972
2022-12-24,NYC,15.0,19.8,19.8,15.1,4.800000000000001,4.800000000000001,0.09999999999999964
2022-12-25,NYC,28.0,29.1,29.1,27.0,1.1000000000000014,1.1000000000000014,-1.0
2022-12-26,NYC,29.0,30.6,30.6,28.9,1.6000000000000014,1.6000000000000014,-0.10000000000000142
2022-12-27,NYC,35.0,39.1,39.1,34.0,4.100000000000001,4.100000000000001,-1.0
2022-12-28,NYC,47.0,43.8,43.8,47.0,-3.200000000000003,-3.200000000000003,0.0
2022-12-29,NYC,51.0,47.0,47.0,50.0,-4.0,-4.0,-1.0
2022-12-30,NYC,62.0,55.8,55.8,62.0,-6.200000000000003,-6.200000000000003,0.0
2022-12-31,NYC,55.0,52.2,52.2,55.0,-2.799999999999997,-2.799999999999997,0.0
2023-01-01,NYC,55.0,52.7,52.7,54.0,-2.299999999999997,-2.299999999999997,-1.0
2023-01-02,NYC,56.0,54.6,54.6,56.0,-1.3999999999999986,-1.3999999999999986,0.0
2023-01-03,NYC,58.0,55.5,55.5,57.0,-2.5,-2.5,-1.0
2023-01-04,NYC,66.0,64.0,64.0,66.0,-2.0,-2.0,0.0
2023-01-05,NYC,50.0,55.5,55.5,50.0,5.5,5.5,0.0
2023-01-06,NYC,49.0,46.9,46.9,48.2,-2.1000000000000014,-2.1000000000000014,-0.7999999999999972
2023-01-07,NYC,45.0,46.6,46.6,44.0,1.6000000000000014,1.6000000000000014,-1.0
2023-01-08,NYC,41.0,39.7,39.7,41.0,-1.2999999999999972,-1.2999999999999972,0.0
2023-01-09,NYC,44.0,44.7,44.7,44.0,0.7000000000000028,0.7000000000000028,0.0
2023-01-10,NYC,41.0,43.3,43.3,41.0,2.299999999999997,2.299999999999997,0.0
2023-01-11,NYC,39.0,38.1,38.1,39.0,-0.8999999999999986,-0.8999999999999986,0.0
2023-01-12,NYC,55.0,50.4,50.4,54.0,-4.600000000000001,-4.600000000000001,-1.0
2023-01-13,NYC,57.0,55.0,55.0,57.0,-2.0,-2.0,0.0
2023-01-14,NYC,38.0,37.3,37.3,38.0,-0.7000000000000028,-0.7000000000000028,0.0
2023-01-15,NYC,41.0,40.6,40.6,41.0,-0.3999999999999986,-0.3999999999999986,0.0
2023-01-16,NYC,48.0,46.7,46.7,48.0,-1.2999999999999972,-1.2999999999999972,0.0
2023-01-17,NYC,47.0,45.0,45.0,47.0,-2.0,-2.0,0.0
2023-01-18,NYC,53.0,51.0,51.0,52.0,-2.0,-2.0,-1.0
2023-01-19,NYC,44.0,41.6,41.6,44.0,-2.3999999999999986,-2.3999999999999986,0.0
2023-01-20,NYC,49.0,47.4,47.4,49.0,-1.6000000000000014,-1.6000000000000014,0.0
2023-01-21,NYC,42.0,42.9,42.9,41.0,0.8999999999999986,0.8999999999999986,-1.0
2023-01-22,NYC,42.0,41.7,41.7,42.0,-0.29999999999999716,-0.29999999999999716,0.0
2023-01-23,NYC,39.0,37.3,37.3,39.0,-1.7000000000000028,-1.7000000000000028,0.0
2023-01-24,NYC,46.0,45.6,45.6,45.0,-0.3999999999999986,-0.3999999999999986,-1.0
2023-01-25,NYC,54.0,51.5,51.5,54.0,-2.5,-2.5,0.0
2023-01-26,NYC,57.0,53.4,53.4,56.0,-3.6000000000000014,-3.6000000000000014,-1.0
2023-01-27,NYC,44.0,43.0,43.0,41.0,-1.0,-1.0,-3.0
2023-01-28,NYC,52.0,51.1,51.1,51.0,-0.8999999999999986,-0.8999999999999986,-1.0
2023-01-29,NYC,53.0,50.5,50.5,53.0,-2.5,-2.5,0.0
2023-01-30,NYC,55.0,52.6,52.6,54.0,-2.3999999999999986,-2.3999999999999986,-1.0
2023-01-31,NYC,50.0,43.7,43.7,49.0,-6.299999999999997,-6.299999999999997,-1.0
2023-02-01,NYC,38.0,37.2,37.2,37.0,-0.7999999999999972,-0.7999999999999972,-1.0
2023-02-02,NYC,40.0,39.0,39.0,39.0,-1.0,-1.0,-1.0
2023-02-03,NYC,35.0,32.6,32.6,35.0,-2.3999999999999986,-2.3999999999999986,0.0
2023-02-04,NYC,27.0,24.7,24.7,27.0,-2.3000000000000007,-2.3000000000000007,0.0
2023-02-05,NYC,49.0,47.9,47.9,49.0,-1.1000000000000014,-1.1000000000000014,0.0
2023-02-06,NYC,52.0,49.8,49.8,52.0,-2.200000000000003,-2.200000000000003,0.0
2023-02-07,NYC,43.0,38.4,38.4,43.0,-4.600000000000001,-4.600000000000001,0.0
2023-02-08,NYC,53.0,50.3,50.3,53.0,-2.700000000000003,-2.700000000000003,0.0
2023-02-09,NYC,55.0,51.3,51.3,55.0,-3.700000000000003,-3.700000000000003,0.0
2023-02-10,NYC,61.0,56.5,56.5,60.0,-4.5,-4.5,-1.0
2023-02-11,NYC,46.0,44.1,44.1,45.0,-1.8999999999999986,-1.8999999999999986,-1.0
2023-02-12,NYC,48.0,44.4,44.4,48.0,-3.6000000000000014,-3.6000000000000014,0.0
2023-02-13,NYC,57.0,55.1,55.1,57.0,-1.8999999999999986,-1.8999999999999986,0.0
2023-02-14,NYC,54.0,51.9,51.9,54.0,-2.1000000000000014,-2.1000000000000014,0.0
2023-02-15,NYC,67.0,62.0,62.0,66.0,-5.0,-5.0,-1.0
2023-02-16,NYC,70.0,66.7,66.7,69.0,-3.299999999999997,-3.299999999999997,-1.0
2023-02-17,NYC,61.0,59.6,59.6,61.0,-1.3999999999999986,-1.3999999999999986,0.0
2023-02-18,NYC,43.0,42.3,42.3,42.0,-0.7000000000000028,-0.7000000000000028,-1.0
2023-02-19,NYC,50.0,46.6,46.6,49.0,-3.3999999999999986,-3.3999999999999986,-1.0
2023-02-20,NYC,61.0,59.1,59.1,61.0,-1.8999999999999986,-1.8999999999999986,0.0
2023-02-21,NYC,50.0,46.1,46.1,48.0,-3.8999999999999986,-3.8999999999999986,-2.0
2023-02-22,NYC,44.0,41.9,41.9,43.0,-2.1000000000000014,-2.1000000000000014,-1.0
2023-02-23,NYC,44.0,45.0,45.0,44.0,1.0,1.0,0.0
2023-02-24,NYC,45.0,44.6,44.6,45.0,-0.3999999999999986,-0.3999999999999986,0.0
2023-02-25,NYC,33.0,31.9,31.9,33.0,-1.1000000000000014,-1.1000000000000014,0.0
2023-02-26,NYC,50.0,49.9,49.9,50.0,-0.10000000000000142,-0.10000000000000142,0.0
2023-02-27,NYC,46.0,41.1,41.1,44.0,-4.899999999999999,-4.899999999999999,-2.0
2023-02-28,NYC,38.0,35.9,35.9,37.0,-2.1000000000000014,-2.1000000000000014,-1.0
2023-03-01,NYC,44.0,42.6,42.6,44.0,-1.3999999999999986,-1.3999999999999986,0.0
2023-03-02,NYC,54.0,56.5,56.5,54.0,2.5,2.5,0.0
2023-03-03,NYC,47.0,45.4,45.4,46.0,-1.6000000000000014,-1.6000000000000014,-1.0
2023-03-04,NYC,45.0,43.2,43.2,44.0,-1.7999999999999972,-1.7999999999999972,-1.0
2023-03-05,NYC,53.0,53.5,53.5,52.0,0.5,0.5,-1.0
2023-03-06,NYC,52.0,50.1,50.1,51.0,-1.8999999999999986,-1.8999999999999986,-1.0
2023-03-07,NYC,47.0,45.1,45.1,46.0,-1.8999999999999986,-1.8999999999999986,-1.0
2023-03-08,NYC,48.0,47.7,47.7,48.0,-0.29999999999999716,-0.29999999999999716,0.0
2023-03-09,NYC,51.0,50.7,50.7,51.0,-0.29999999999999716,-0.29999999999999716,0.0
2023-03-10,NYC,46.0,45.2,45.2,45.0,-0.7999999999999972,-0.7999999999999972,-1.0
2023-03-11,NYC,45.0,44.6,44.6,44.0,-0.3999999999999986,-0.3999999999999986,-1.0
2023-03-12,NYC,48.0,46.5,46.5,47.0,-1.5,-1.5,-1.0
2023-03-13,NYC,45.0,42.6,42.6,44.6,-2.3999999999999986,-2.3999999999999986,-0.3999999999999986
2023-03-14,NYC,38.0,37.8,37.8,38.0,-0.20000000000000284,-0.20000000000000284,0.0
2023-03-15,NYC,45.0,44.4,44.4,44.0,-0.6000000000000014,-0.6000000000000014,-1.0
2023-03-16,NYC,59.0,55.6,55.6,58.0,-3.3999999999999986,-3.3999999999999986,-1.0
2023-03-17,NYC,60.0,56.6,56.6,59.0,-3.3999999999999986,-3.3999999999999986,-1.0
2023-03-18,NYC,56.0,51.3,51.3,56.0,-4.700000000000003,-4.700000000000003,0.0
2023-03-19,NYC,40.0,38.5,38.5,41.0,-1.5,-1.5,1.0
2023-03-20,NYC,51.0,51.0,51.0,51.0,0.0,0.0,0.0
2023-03-21,NYC,63.0,59.8,59.8,63.0,-3.200000000000003,-3.200000000000003,0.0
2023-03-22,NYC,62.0,55.8,55.8,61.0,-6.200000000000003,-6.200000000000003,-1.0
2023-03-23,NYC,60.0,58.4,58.4,60.0,-1.6000000000000014,-1.6000000000000014,0.0
2023-03-24,NYC,55.0,54.7,54.7,56.0,-0.29999999999999716,-0.29999999999999716,1.0
2023-03-25,NYC,47.0,44.3,44.3,47.0,-2.700000000000003,-2.700000000000003,0.0
2023-03-26,NYC,63.0,58.7,58.7,62.0,-4.299999999999997,-4.299999999999997,-1.0
2023-03-27,NYC,62.0,58.5,58.5,61.0,-3.5,-3.5,-1.0
2023-03-28,NYC,52.0,52.1,52.1,52.0,0.10000000000000142,0.10000000000000142,0.0
2023-03-29,NYC,55.0,52.2,52.2,54.0,-2.799999999999997,-2.799999999999997,-1.0
2023-03-30,NYC,46.0,45.2,45.2,45.0,-0.7999999999999972,-0.7999999999999972,-1.0
2023-03-31,NYC,57.0,49.5,49.5,54.0,-7.5,-7.5,-3.0
2023-04-01,NYC,72.0,67.3,67.3,71.0,-4.700000000000003,-4.700000000000003,-1.0
2023-04-02,NYC,51.0,50.5,50.5,51.0,-0.5,-0.5,0.0
2023-04-03,NYC,59.0,55.6,55.6,58.0,-3.3999999999999986,-3.3999999999999986,-1.0
2023-04-04,NYC,73.0,66.4,66.4,72.0,-6.599999999999994,-6.599999999999994,-1.0
2023-04-05,NYC,57.0,55.9,55.9,57.0,-1.1000000000000014,-1.1000000000000014,0.0
2023-04-06,NYC,80.0,77.5,77.5,78.0,-2.5,-2.5,-2.0
2023-04-07,NYC,60.0,56.8,56.8,60.0,-3.200000000000003,-3.200000000000003,0.0
2023-04-08,NYC,54.0,51.5,51.5,52.0,-2.5,-2.5,-2.0
2023-04-09,NYC,57.0,54.0,54.0,55.0,-3.0,-3.0,-2.0
2023-04-10,NYC,68.0,64.0,64.0,66.0,-4.0,-4.0,-2.0
2023-04-11,NYC,75.0,72.7,72.7,74.0,-2.299999999999997,-2.299999999999997,-1.0
2023-04-12,NYC,84.0,80.9,80.9,84.0,-3.0999999999999943,-3.0999999999999943,0.0
2023-04-13,NYC,90.0,86.7,86.7,89.0,-3.299999999999997,-3.299999999999997,-1.0
2023-04-14,NYC,91.0,84.7,84.7,90.0,-6.299999999999997,-6.299999999999997,-1.0
2023-04-15,NYC,75.0,70.2,70.2,74.0,-4.799999999999997,-4.799999999999997,-1.0
2023-04-16,NYC,71.0,69.7,69.7,70.0,-1.2999999999999972,-1.2999999999999972,-1.0
2023-04-17,NYC,68.0,67.6,67.6,67.0,-0.4000000000000057,-0.4000000000000057,-1.0
2023-04-18,NYC,57.0,56.9,56.9,56.0,-0.10000000000000142,-0.10000000000000142,-1.0
2023-04-19,NYC,64.0,63.0,63.0,64.0,-1.0,-1.0,0.0
2023-04-20,NYC,66.0,61.5,61.5,65.0,-4.5,-4.5,-1.0
2023-04-21,NYC,71.0,67.8,67.8,70.0,-3.200000000000003,-3.200000000000003,-1.0
2023-04-22,NYC,67.0,67.6,67.6,65.0,0.5999999999999943,0.5999999999999943,-2.0
2023-04-23,NYC,69.0,65.1,65.1,68.0,-3.9000000000000057,-3.9000000000000057,-1.0
2023-04-24,NYC,62.0,60.9,60.9,60.0,-1.1000000000000014,-1.1000000000000014,-2.0
2023-04-25,NYC,60.0,58.4,58.4,59.0,-1.6000000000000014,-1.6000000000000014,-1.0
2023-04-26,NYC,60.0,57.0,57.0,58.0,-3.0,-3.0,-2.0
2023-04-27,NYC,57.0,56.6,56.6,56.0,-0.3999999999999986,-0.3999999999999986,-1.0
2023-04-28,NYC,56.0,55.7,55.7,55.0,-0.29999999999999716,-0.29999999999999716,-1.0
2023-04-29,NYC,53.0,54.0,54.0,53.0,1.0,1.0,0.0
2023-04-30,NYC,60.0,59.2,59.2,60.8,-0.7999999999999972,-0.7999999999999972,0.7999999999999972
2023-05-01,NYC,61.0,60.1,60.1,61.0,-0.8999999999999986,-0.8999999999999986,0.0
2023-05-02,NYC,56.0,55.8,55.8,56.0,-0.20000000000000284,-0.20000000000000284,0.0
2023-05-03,NYC,57.0,54.5,54.5,56.0,-2.5,-2.5,-1.0
2023-05-04,NYC,55.0,57.7,57.7,54.0,2.700000000000003,2.700000000000003,-1.0
2023-05-05,NYC,66.0,62.7,62.7,64.0,-3.299999999999997,-3.299999999999997,-2.0
2023-05-06,NYC,73.0,69.5,69.5,73.0,-3.5,-3.5,0.0
2023-05-07,NYC,78.0,75.4,75.4,77.0,-2.5999999999999943,-2.5999999999999943,-1.0
2023-05-08,NYC,77.0,74.5,74.5,76.0,-2.5,-2.5,-1.0
2023-05-09,NYC,71.0,67.9,67.9,70.0,-3.0999999999999943,-3.0999999999999943,-1.0
2023-05-10,NYC,73.0,70.3,70.3,72.0,-2.700000000000003,-2.700000000000003,-1.0
2023-05-11,NYC,80.0,77.9,77.9,80.0,-2.0999999999999943,-2.0999999999999943,0.0
2023-05-12,NYC,87.0,83.8,83.8,87.0,-3.200000000000003,-3.200000000000003,0.0
2023-05-13,NYC,82.0,80.6,80.6,81.0,-1.4000000000000057,-1.4000000000000057,-1.0
2023-05-14,NYC,74.0,72.3,72.3,74.0,-1.7000000000000028,-1.7000000000000028,0.0
2023-05-15,NYC,74.0,76.6,76.6,73.0,2.5999999999999943,2.5999999999999943,-1.0
2023-05-16,NYC,79.0,81.1,81.1,78.0,2.0999999999999943,2.0999999999999943,-1.0
2023-05-17,NYC,69.0,64.7,64.7,70.0,-4.299999999999997,-4.299999999999997,1.0
2023-05-18,NYC,61.0,58.4,58.4,60.0,-2.6000000000000014,-2.6000000000000014,-1.0
2023-05-19,NYC,70.0,67.6,67.6,69.0,-2.4000000000000057,-2.4000000000000057,-1.0
2023-05-20,NYC,65.0,63.7,63.7,65.0,-1.2999999999999972,-1.2999999999999972,0.0
2023-05-21,NYC,70.0,70.9,70.9,69.0,0.9000000000000057,0.9000000000000057,-1.0
2023-05-22,NYC,75.0,72.8,72.8,74.0,-2.200000000000003,-2.200000000000003,-1.0
2023-05-23,NYC,70.0,67.6,67.6,70.0,-2.4000000000000057,-2.4000000000000057,0.0
2023-05-24,NYC,77.0,71.9,71.9,76.0,-5.099999999999994,-5.099999999999994,-1.0
2023-05-25,NYC,68.0,66.2,66.2,67.0,-1.7999999999999972,-1.7999999999999972,-1.0
2023-05-26,NYC,72.0,71.3,71.3,72.0,-0.7000000000000028,-0.7000000000000028,0.0
2023-05-27,NYC,78.0,75.7,75.7,78.0,-2.299999999999997,-2.299999999999997,0.0
2023-05-28,NYC,79.0,75.2,75.2,78.0,-3.799999999999997,-3.799999999999997,-1.0
2023-05-29,NYC,79.0,77.4,77.4,79.0,-1.5999999999999943,-1.5999999999999943,0.0
2023-05-30,NYC,72.0,69.9,69.9,71.0,-2.0999999999999943,-2.0999999999999943,-1.0
2023-05-31,NYC,77.0,73.8,73.8,77.0,-3.200000000000003,-3.200000000000003,0.0
2023-06-01,NYC,87.0,82.6,82.6,86.0,-4.400000000000006,-4.400000000000006,-1.0
2023-06-02,NYC,91.0,88.2,88.2,88.0,-2.799999999999997,-2.799999999999997,-3.0
2023-06-03,NYC,69.0,68.7,68.7,69.0,-0.29999999999999716,-0.29999999999999716,0.0
2023-06-04,NYC,69.0,70.2,70.2,69.0,1.2000000000000028,1.2000000000000028,0.0
2023-06-05,NYC,76.0,74.5,74.5,75.0,-1.5,-1.5,-1.0
2023-06-06,NYC,79.0,78.4,78.4,78.0,-0.5999999999999943,-0.5999999999999943,-1.0
2023-06-07,NYC,69.0,76.7,76.7,69.8,7.700000000000003,7.700000000000003,0.7999999999999972
2023-06-08,NYC,72.0,71.6,71.6,71.0,-0.4000000000000057,-0.4000000000000057,-1.0
2023-06-09,NYC,72.0,72.6,72.6,72.0,0.5999999999999943,0.5999999999999943,0.0
2023-06-10,NYC,78.0,79.0,79.0,77.0,1.0,1.0,-1.0
2023-06-11,NYC,82.0,81.7,81.7,81.0,-0.29999999999999716,-0.29999999999999716,-1.0
2023-06-12,NYC,78.0,76.3,76.3,76.0,-1.7000000000000028,-1.7000000000000028,-2.0
2023-06-13,NYC,78.0,79.1,79.1,78.0,1.0999999999999943,1.0999999999999943,0.0
2023-06-14,NYC,76.0,75.6,75.6,75.0,-0.4000000000000057,-0.4000000000000057,-1.0
2023-06-15,NYC,77.0,79.2,79.2,77.0,2.200000000000003,2.200000000000003,0.0
2023-06-16,NYC,79.0,78.5,78.5,78.0,-0.5,-0.5,-1.0
2023-06-17,NYC,77.0,77.6,77.6,77.0,0.5999999999999943,0.5999999999999943,0.0
2023-06-18,NYC,80.0,79.4,79.4,80.0,-0.5999999999999943,-0.5999999999999943,0.0
2023-06-19,NYC,81.0,77.4,77.4,81.0,-3.5999999999999943,-3.5999999999999943,0.0
2023-06-20,NYC,78.0,76.3,76.3,77.0,-1.7000000000000028,-1.7000000000000028,-1.0
2023-06-21,NYC,73.0,73.1,73.1,72.0,0.09999999999999432,0.09999999999999432,-1.0
2023-06-22,NYC,72.0,69.3,69.3,71.6,-2.700000000000003,-2.700000000000003,-0.4000000000000057
2023-06-23,NYC,71.0,73.6,73.6,71.0,2.5999999999999943,2.5999999999999943,0.0
2023-06-24,NYC,78.0,78.8,78.8,78.0,0.7999999999999972,0.7999999999999972,0.0
2023-06-25,NYC,85.0,83.5,83.5,84.0,-1.5,-1.5,-1.0
2023-06-26,NYC,78.0,79.1,79.1,78.0,1.0999999999999943,1.0999999999999943,0.0
2023-06-27,NYC,79.0,79.6,79.6,76.0,0.5999999999999943,0.5999999999999943,-3.0
2023-06-28,NYC,82.0,82.7,82.7,81.0,0.7000000000000028,0.7000000000000028,-1.0
2023-06-29,NYC,82.0,83.2,83.2,81.0,1.2000000000000028,1.2000000000000028,-1.0
2023-06-30,NYC,84.0,84.0,84.0,83.0,0.0,0.0,-1.0
2023-07-01,NYC,82.0,80.6,80.6,82.0,-1.4000000000000057,-1.4000000000000057,0.0
2023-07-02,NYC,88.0,87.9,87.9,85.0,-0.09999999999999432,-0.09999999999999432,-3.0
2023-07-03,NYC,89.0,87.4,87.4,87.0,-1.5999999999999943,-1.5999999999999943,-2.0
2023-07-04,NYC,83.0,84.3,84.3,82.0,1.2999999999999972,1.2999999999999972,-1.0
2023-07-05,NYC,93.0,89.4,89.4,92.0,-3.5999999999999943,-3.5999999999999943,-1.0
2023-07-06,NYC,90.0,87.8,87.8,89.0,-2.200000000000003,-2.200000000000003,-1.0
2023-07-07,NYC,87.0,85.2,85.2,86.0,-1.7999999999999972,-1.7999999999999972,-1.0
2023-07-08,NYC,88.0,84.8,84.8,88.0,-3.200000000000003,-3.200000000000003,0.0
2023-07-09,NYC,82.0,80.5,80.5,81.0,-1.5,-1.5,-1.0
2023-07-10,NYC,84.0,83.0,83.0,83.0,-1.0,-1.0,-1.0
2023-07-11,NYC,89.0,87.8,87.8,88.0,-1.2000000000000028,-1.2000000000000028,-1.0
2023-07-12,NYC,91.0,90.8,90.8,89.0,-0.20000000000000284,-0.20000000000000284,-2.0
2023-07-13,NYC,88.0,88.5,88.5,88.0,0.5,0.5,0.0
2023-07-14,NYC,84.0,81.1,81.1,83.0,-2.9000000000000057,-2.9000000000000057,-1.0
2023-07-15,NYC,88.0,84.7,84.7,87.0,-3.299999999999997,-3.299999999999997,-1.0
2023-07-16,NYC,78.0,78.4,78.4,78.8,0.4000000000000057,0.4000000000000057,0.7999999999999972
2023-07-17,NYC,88.0,89.2,89.2,88.0,1.2000000000000028,1.2000000000000028,0.0
2023-07-18,NYC,84.0,84.9,84.9,83.0,0.9000000000000057,0.9000000000000057,-1.0
2023-07-19,NYC,80.0,81.5,81.5,79.0,1.5,1.5,-1.0
2023-07-20,NYC,88.0,83.8,83.8,86.0,-4.200000000000003,-4.200000000000003,-2.0
2023-07-21,NYC,84.0,84.8,84.8,84.0,0.7999999999999972,0.7999999999999972,0.0
2023-07-22,NYC,85.0,83.1,83.1,83.0,-1.9000000000000057,-1.9000000000000057,-2.0
2023-07-23,NYC,88.0,85.8,85.8,86.0,-2.200000000000003,-2.200000000000003,-2.0
2023-07-24,NYC,85.0,83.9,83.9,85.0,-1.0999999999999943,-1.0999999999999943,0.0
